행정구역명,행정구역코드,STRD_YYMM,GENDER_CD,AGE_CD,인구
경기도 화성시 병점구,4159500000,202601,1,5,14050
경기도 화성시 병점구,4159500000,202601,1,6,14477
경기도 화성시 병점구,4159500000,202601,2,1,15877
경기도 화성시 병점구,4159500000,202601,2,2,9901
경기도 화성시 병점구,4159500000,202601,2,3,13163
경기도 화성시 병점구,4159500000,202601,2,4,14631
경기도 화성시 병점구,4159500000,202601,2,5,13432
경기도 화성시 병점구,4159500000,202601,2,6,16415
경기도 화성시 병점구,4159500000,202602,1,1,16832
경기도 화성시 병점구,4159500000,202602,1,2,11992
경기도 화성시 병점구,4159500000,202602,1,3,15916
경기도 화성시 병점구,4159500000,202602,1,4,16184
경기도 화성시 병점구,4159500000,202602,1,5,14103
경기도 화성시 병점구,4159500000,202602,1,6,14561
경기도 화성시 병점구,4159500000,202602,2,1,15877
경기도 화성시 병점구,4159500000,202602,2,2,9897
경기도 화성시 병점구,4159500000,202602,2,3,13161
경기도 화성시 병점구,4159500000,202602,2,4,14651
경기도 화성시 병점구,4159500000,202602,2,5,13485
경기도 화성시 병점구,4159500000,202602,2,6,16509
경기도 화성시 병점구,4159500000,202603,1,1,16926
경기도 화성시 병점구,4159500000,202603,1,2,12026
경기도 화성시 병점구,4159500000,202603,1,3,16105
경기도 화성시 병점구,4159500000,202603,1,4,16206
경기도 화성시 병점구,4159500000,202603,1,5,14136
경기도 화성시 병점구,4159500000,202603,1,6,14703
경기도 화성시 병점구,4159500000,202603,2,1,15939
경기도 화성시 병점구,4159500000,202603,2,2,9946
경기도 화성시 병점구,4159500000,202603,2,3,13297
경기도 화성시 병점구,4159500000,202603,2,4,14635
경기도 화성시 병점구,4159500000,202603,2,5,13542
경기도 화성시 병점구,4159500000,202603,2,6,16648
경기도 화성시 병점구,4159500000,202604,1,1,16933
경기도 화성시 병점구,4159500000,202604,1,2,12052
경기도 화성시 병점구,4159500000,202604,1,3,16153
경기도 화성시 병점구,4159500000,202604,1,4,16247
경기도 화성시 병점구,4159500000,202604,1,5,14162
경기도 화성시 병점구,4159500000,202604,1,6,14795
경기도 화성시 병점구,4159500000,202604,2,1,15943
경기도 화성시 병점구,4159500000,202604,2,2,9961
경기도 화성시 병점구,4159500000,202604,2,3,13368
경기도 화성시 병점구,4159500000,202604,2,4,14608
경기도 화성시 병점구,4159500000,202604,2,5,13598
경기도 화성시 병점구,4159500000,202604,2,6,16760
경기도 화성시 병점구,4159500000,202605,1,1,16908
경기도 화성시 병점구,4159500000,202605,1,2,12044
경기도 화성시 병점구,4159500000,202605,1,3,16161
경기도 화성시 병점구,4159500000,202605,1,4,16271
경기도 화성시 병점구,4159500000,202605,1,5,14160
경기도 화성시 병점구,4159500000,202605,1,6,14855
경기도 화성시 병점구,4159500000,202605,2,1,15902
경기도 화성시 병점구,4159500000,202605,2,2,9966
경기도 화성시 병점구,4159500000,202605,2,3,13347
경기도 화성시 병점구,4159500000,202605,2,4,14627
경기도 화성시 병점구,4159500000,202605,2,5,13604
경기도 화성시 병점구,4159500000,202605,2,6,16854
경기도 화성시 병점구,4159500000,202606,1,1,16870
경기도 화성시 병점구,4159500000,202606,1,2,12020
경기도 화성시 병점구,4159500000,202606,1,3,16187
경기도 화성시 병점구,4159500000,202606,1,4,16265
경기도 화성시 병점구,4159500000,202606,1,5,14170
경기도 화성시 병점구,4159500000,202606,1,6,14921
경기도 화성시 병점구,4159500000,202606,2,1,15882
경기도 화성시 병점구,4159500000,202606,2,2,9982
경기도 화성시 병점구,4159500000,202606,2,3,13344
경기도 화성시 병점구,4159500000,202606,2,4,14616
경기도 화성시 병점구,4159500000,202606,2,5,13616
경기도 화성시 병점구,4159500000,202606,2,6,16921
경기도 화성시 효행구,4159300000,202601,1,1,14523
경기도 화성시 효행구,4159300000,202601,1,2,8713
경기도 화성시 효행구,4159300000,202601,1,3,13885
경기도 화성시 효행구,4159300000,202601,1,4,14020
경기도 화성시 효행구,4159300000,202601,1,5,13531
경기도 화성시 효행구,4159300000,202601,1,6,17456
경기도 화성시 효행구,4159300000,202601,2,1,14368
경기도 화성시 효행구,4159300000,202601,2,2,7949
경기도 화성시 효행구,4159300000,202601,2,3,12141
경기도 화성시 효행구,4159300000,202601,2,4,12126
경기도 화성시 효행구,4159300000,202601,2,5,12027
경기도 화성시 효행구,4159300000,202601,2,6,18355
경기도 화성시 효행구,4159300000,202602,1,1,14535
경기도 화성시 효행구,4159300000,202602,1,2,8700
경기도 화성시 효행구,4159300000,202602,1,3,13904
경기도 화성시 효행구,4159300000,202602,1,4,14030
경기도 화성시 효행구,4159300000,202602,1,5,13582
경기도 화성시 효행구,4159300000,202602,1,6,17558
경기도 화성시 효행구,4159300000,202602,2,1,14368
경기도 화성시 효행구,4159300000,202602,2,2,7946
경기도 화성시 효행구,4159300000,202602,2,3,12140
경기도 화성시 효행구,4159300000,202602,2,4,12143
경기도 화성시 효행구,4159300000,202602,2,5,12074
경기도 화성시 효행구,4159300000,202602,2,6,18460
경기도 화성시 효행구,4159300000,202603,1,1,14548
경기도 화성시 효행구,4159300000,202603,1,2,8687
경기도 화성시 효행구,4159300000,202603,1,3,13853
경기도 화성시 효행구,4159300000,202603,1,4,13971
경기도 화성시 효행구,4159300000,202603,1,5,13602
경기도 화성시 효행구,4159300000,202603,1,6,17654
경기도 화성시 효행구,4159300000,202603,2,1,14373
경기도 화성시 효행구,4159300000,202603,2,2,7903
경기도 화성시 효행구,4159300000,202603,2,3,12120
경기도 화성시 효행구,4159300000,202603,2,4,12141
경기도 화성시 효행구,4159300000,202603,2,5,12060
경기도 화성시 효행구,4159300000,202603,2,6,18539
경기도 화성시 효행구,4159300000,202604,1,1,14525
경기도 화성시 효행구,4159300000,202604,1,2,8637
경기도 화성시 효행구,4159300000,202604,1,3,13819
경기도 화성시 효행구,4159300000,202604,1,4,13972
경기도 화성시 효행구,4159300000,202604,1,5,13598
경기도 화성시 효행구,4159300000,202604,1,6,17726
경기도 화성시 효행구,4159300000,202604,2,1,14349
경기도 화성시 효행구,4159300000,202604,2,2,7901
경기도 화성시 효행구,4159300000,202604,2,3,12081
경기도 화성시 효행구,4159300000,202604,2,4,12153
경기도 화성시 효행구,4159300000,202604,2,5,12087
경기도 화성시 효행구,4159300000,202604,2,6,18596
경기도 화성시 효행구,4159300000,202605,1,1,14587
경기도 화성시 효행구,4159300000,202605,1,2,8641
경기도 화성시 효행구,4159300000,202605,1,3,13838
경기도 화성시 효행구,4159300000,202605,1,4,13997
경기도 화성시 효행구,4159300000,202605,1,5,13673
경기도 화성시 효행구,4159300000,202605,1,6,17822
경기도 화성시 효행구,4159300000,202605,2,1,14383
경기도 화성시 효행구,4159300000,202605,2,2,7895
경기도 화성시 효행구,4159300000,202605,2,3,12103
경기도 화성시 효행구,4159300000,202605,2,4,12179
경기도 화성시 효행구,4159300000,202605,2,5,12174
경기도 화성시 효행구,4159300000,202605,2,6,18683
경기도 화성시 효행구,4159300000,202606,1,1,14603
경기도 화성시 효행구,4159300000,202606,1,2,8674
경기도 화성시 효행구,4159300000,202606,1,3,13863
경기도 화성시 효행구,4159300000,202606,1,4,14047
경기도 화성시 효행구,4159300000,202606,1,5,13698
경기도 화성시 효행구,4159300000,202606,1,6,17896
경기도 화성시 효행구,4159300000,202606,2,1,14420
경기도 화성시 효행구,4159300000,202606,2,2,7912
경기도 화성시 효행구,4159300000,202606,2,3,12153
경기도 화성시 효행구,4159300000,202606,2,4,12236
경기도 화성시 효행구,4159300000,202606,2,5,12209
경기도 화성시 효행구,4159300000,202606,2,6,18770
경상남도 거제시,4831000000,202601,1,1,22468
경상남도 거제시,4831000000,202601,1,2,10703
경상남도 거제시,4831000000,202601,1,3,11946
경상남도 거제시,4831000000,202601,1,4,23794
경상남도 거제시,4831000000,202601,1,5,24711
경상남도 거제시,4831000000,202601,1,6,27695
경상남도 거제시,4831000000,202601,2,1,20838
경상남도 거제시,4831000000,202601,2,2,7747
경상남도 거제시,4831000000,202601,2,3,10555
경상남도 거제시,4831000000,202601,2,4,20603
경상남도 거제시,4831000000,202601,2,5,20584
경상남도 거제시,4831000000,202601,2,6,29227
경상남도 거제시,4831000000,202602,1,1,22263
경상남도 거제시,4831000000,202602,1,2,10610
경상남도 거제시,4831000000,202602,1,3,11782
경상남도 거제시,4831000000,202602,1,4,23712
경상남도 거제시,4831000000,202602,1,5,24745
경상남도 거제시,4831000000,202602,1,6,27854
경상남도 거제시,4831000000,202602,2,1,20604
경상남도 거제시,4831000000,202602,2,2,7646
경상남도 거제시,4831000000,202602,2,3,10399
경상남도 거제시,4831000000,202602,2,4,20518
경상남도 거제시,4831000000,202602,2,5,20615
경상남도 거제시,4831000000,202602,2,6,29369
경상남도 거제시,4831000000,202603,1,1,22107
경상남도 거제시,4831000000,202603,1,2,10437
경상남도 거제시,4831000000,202603,1,3,11749
경상남도 거제시,4831000000,202603,1,4,23612
경상남도 거제시,4831000000,202603,1,5,24718
경상남도 거제시,4831000000,202603,1,6,28076
경상남도 거제시,4831000000,202603,2,1,20401
경상남도 거제시,4831000000,202603,2,2,7557
경상남도 거제시,4831000000,202603,2,3,10360
경상남도 거제시,4831000000,202603,2,4,20437
경상남도 거제시,4831000000,202603,2,5,20608
경상남도 거제시,4831000000,202603,2,6,29523
경상남도 거제시,4831000000,202604,1,1,22036
경상남도 거제시,4831000000,202604,1,2,10426
경상남도 거제시,4831000000,202604,1,3,11741
경상남도 거제시,4831000000,202604,1,4,23495
경상남도 거제시,4831000000,202604,1,5,24735
경상남도 거제시,4831000000,202604,1,6,28196
경상남도 거제시,4831000000,202604,2,1,20353
경상남도 거제시,4831000000,202604,2,2,7523
경상남도 거제시,4831000000,202604,2,3,10343
경상남도 거제시,4831000000,202604,2,4,20385
경상남도 거제시,4831000000,202604,2,5,20655
경상남도 거제시,4831000000,202604,2,6,29602
경상남도 거제시,4831000000,202605,1,1,21947
경상남도 거제시,4831000000,202605,1,2,10382
경상남도 거제시,4831000000,202605,1,3,11720
경상남도 거제시,4831000000,202605,1,4,23425
경상남도 거제시,4831000000,202605,1,5,24705
경상남도 거제시,4831000000,202605,1,6,28365
경상남도 거제시,4831000000,202605,2,1,20255
경상남도 거제시,4831000000,202605,2,2,7463
경상남도 거제시,4831000000,202605,2,3,10291
경상남도 거제시,4831000000,202605,2,4,20332
경상남도 거제시,4831000000,202605,2,5,20671
경상남도 거제시,4831000000,202605,2,6,29665
경상남도 거제시,4831000000,202606,1,1,21885
경상남도 거제시,4831000000,202606,1,2,10364
경상남도 거제시,4831000000,202606,1,3,11679
경상남도 거제시,4831000000,202606,1,4,23404
경상남도 거제시,4831000000,202606,1,5,24690
경상남도 거제시,4831000000,202606,1,6,28444
경상남도 거제시,4831000000,202606,2,1,20206
경상남도 거제시,4831000000,202606,2,2,7428
경상남도 거제시,4831000000,202606,2,3,10244
경상남도 거제시,4831000000,202606,2,4,20314
경상남도 거제시,4831000000,202606,2,5,20682
경상남도 거제시,4831000000,202606,2,6,29689
경상남도 거창군,4888000000,202601,1,1,4429
경상남도 거창군,4888000000,202601,1,2,2491
경상남도 거창군,4888000000,202601,1,3,2452
경상남도 거창군,4888000000,202601,1,4,3263
경상남도 거창군,4888000000,202601,1,5,5140
경상남도 거창군,4888000000,202601,1,6,11230
경상남도 거창군,4888000000,202601,2,1,3750
경상남도 거창군,4888000000,202601,2,2,1826
경상남도 거창군,4888000000,202601,2,3,2065
경상남도 거창군,4888000000,202601,2,4,3254
경상남도 거창군,4888000000,202601,2,5,4728
경상남도 거창군,4888000000,202601,2,6,14270
경상남도 거창군,4888000000,202602,1,1,4408
경상남도 거창군,4888000000,202602,1,2,2445
경상남도 거창군,4888000000,202602,1,3,2431
경상남도 거창군,4888000000,202602,1,4,3246
경상남도 거창군,4888000000,202602,1,5,5111
경상남도 거창군,4888000000,202602,1,6,11273
경상남도 거창군,4888000000,202602,2,1,3714
경상남도 거창군,4888000000,202602,2,2,1807
경상남도 거창군,4888000000,202602,2,3,2037
경상남도 거창군,4888000000,202602,2,4,3235
경상남도 거창군,4888000000,202602,2,5,4714
경상남도 거창군,4888000000,202602,2,6,14316
경상남도 거창군,4888000000,202603,1,1,4493
경상남도 거창군,4888000000,202603,1,2,2479
경상남도 거창군,4888000000,202603,1,3,2430
경상남도 거창군,4888000000,202603,1,4,3224
경상남도 거창군,4888000000,202603,1,5,5087
경상남도 거창군,4888000000,202603,1,6,11315
경상남도 거창군,4888000000,202603,2,1,3772
경상남도 거창군,4888000000,202603,2,2,1799
경상남도 거창군,4888000000,202603,2,3,2037
경상남도 거창군,4888000000,202603,2,4,3202
경상남도 거창군,4888000000,202603,2,5,4723
경상남도 거창군,4888000000,202603,2,6,14348
경상남도 거창군,4888000000,202604,1,1,4470
경상남도 거창군,4888000000,202604,1,2,2460
경상남도 거창군,4888000000,202604,1,3,2437
경상남도 거창군,4888000000,202604,1,4,3207
경상남도 거창군,4888000000,202604,1,5,5075
경상남도 거창군,4888000000,202604,1,6,11367
경상남도 거창군,4888000000,202604,2,1,3758
경상남도 거창군,4888000000,202604,2,2,1793
경상남도 거창군,4888000000,202604,2,3,2027
경상남도 거창군,4888000000,202604,2,4,3204
경상남도 거창군,4888000000,202604,2,5,4709
경상남도 거창군,4888000000,202604,2,6,14382
경상남도 거창군,4888000000,202605,1,1,4451
경상남도 거창군,4888000000,202605,1,2,2472
경상남도 거창군,4888000000,202605,1,3,2432
경상남도 거창군,4888000000,202605,1,4,3202
경상남도 거창군,4888000000,202605,1,5,5067
경상남도 거창군,4888000000,202605,1,6,11386
경상남도 거창군,4888000000,202605,2,1,3746
경상남도 거창군,4888000000,202605,2,2,1779
경상남도 거창군,4888000000,202605,2,3,2033
경상남도 거창군,4888000000,202605,2,4,3200
경상남도 거창군,4888000000,202605,2,5,4703
경상남도 거창군,4888000000,202605,2,6,14403
경상남도 거창군,4888000000,202606,1,1,4449
경상남도 거창군,4888000000,202606,1,2,2445
경상남도 거창군,4888000000,202606,1,3,2443
경상남도 거창군,4888000000,202606,1,4,3197
경상남도 거창군,4888000000,202606,1,5,5064
경상남도 거창군,4888000000,202606,1,6,11407
경상남도 거창군,4888000000,202606,2,1,3737
경상남도 거창군,4888000000,202606,2,2,1777
경상남도 거창군,4888000000,202606,2,3,2032
경상남도 거창군,4888000000,202606,2,4,3195
경상남도 거창군,4888000000,202606,2,5,4704
경상남도 거창군,4888000000,202606,2,6,14396
경상남도 고성군,4882000000,202601,1,1,2721
경상남도 고성군,4882000000,202601,1,2,1547
경상남도 고성군,4882000000,202601,1,3,1431
경상남도 고성군,4882000000,202601,1,4,2697
경상남도 고성군,4882000000,202601,1,5,4544
경상남도 고성군,4882000000,202601,1,6,10937
경상남도 고성군,4882000000,202601,2,1,2264
경상남도 고성군,4882000000,202601,2,2,1059
경상남도 고성군,4882000000,202601,2,3,1098
경상남도 고성군,4882000000,202601,2,4,2251
경상남도 고성군,4882000000,202601,2,5,3671
경상남도 고성군,4882000000,202601,2,6,12798
경상남도 고성군,4882000000,202602,1,1,2701
경상남도 고성군,4882000000,202602,1,2,1517
경상남도 고성군,4882000000,202602,1,3,1414
경상남도 고성군,4882000000,202602,1,4,2674
경상남도 고성군,4882000000,202602,1,5,4519
경상남도 고성군,4882000000,202602,1,6,10976
경상남도 고성군,4882000000,202602,2,1,2252
경상남도 고성군,4882000000,202602,2,2,1047
경상남도 고성군,4882000000,202602,2,3,1088
경상남도 고성군,4882000000,202602,2,4,2245
경상남도 고성군,4882000000,202602,2,5,3658
경상남도 고성군,4882000000,202602,2,6,12810
경상남도 고성군,4882000000,202603,1,1,2702
경상남도 고성군,4882000000,202603,1,2,1495
경상남도 고성군,4882000000,202603,1,3,1413
경상남도 고성군,4882000000,202603,1,4,2669
경상남도 고성군,4882000000,202603,1,5,4489
경상남도 고성군,4882000000,202603,1,6,11010
경상남도 고성군,4882000000,202603,2,1,2240
경상남도 고성군,4882000000,202603,2,2,1033
경상남도 고성군,4882000000,202603,2,3,1084
경상남도 고성군,4882000000,202603,2,4,2230
경상남도 고성군,4882000000,202603,2,5,3626
경상남도 고성군,4882000000,202603,2,6,12851
경상남도 고성군,4882000000,202604,1,1,2705
경상남도 고성군,4882000000,202604,1,2,1503
경상남도 고성군,4882000000,202604,1,3,1414
경상남도 고성군,4882000000,202604,1,4,2669
경상남도 고성군,4882000000,202604,1,5,4476
경상남도 고성군,4882000000,202604,1,6,11021
경상남도 고성군,4882000000,202604,2,1,2232
경상남도 고성군,4882000000,202604,2,2,1029
경상남도 고성군,4882000000,202604,2,3,1082
경상남도 고성군,4882000000,202604,2,4,2217
경상남도 고성군,4882000000,202604,2,5,3621
경상남도 고성군,4882000000,202604,2,6,12871
경상남도 고성군,4882000000,202605,1,1,2691
경상남도 고성군,4882000000,202605,1,2,1505
경상남도 고성군,4882000000,202605,1,3,1430
경상남도 고성군,4882000000,202605,1,4,2655
경상남도 고성군,4882000000,202605,1,5,4483
경상남도 고성군,4882000000,202605,1,6,11049
경상남도 고성군,4882000000,202605,2,1,2215
경상남도 고성군,4882000000,202605,2,2,1029
경상남도 고성군,4882000000,202605,2,3,1086
경상남도 고성군,4882000000,202605,2,4,2204
경상남도 고성군,4882000000,202605,2,5,3631
경상남도 고성군,4882000000,202605,2,6,12871
경상남도 고성군,4882000000,202606,1,1,2679
경상남도 고성군,4882000000,202606,1,2,1502
경상남도 고성군,4882000000,202606,1,3,1433
경상남도 고성군,4882000000,202606,1,4,2649
경상남도 고성군,4882000000,202606,1,5,4452
경상남도 고성군,4882000000,202606,1,6,11083
경상남도 고성군,4882000000,202606,2,1,2210
경상남도 고성군,4882000000,202606,2,2,1026
경상남도 고성군,4882000000,202606,2,3,1081
경상남도 고성군,4882000000,202606,2,4,2199
경상남도 고성군,4882000000,202606,2,5,3630
경상남도 고성군,4882000000,202606,2,6,12864
경상남도 김해시,4825000000,202601,1,1,47777
경상남도 김해시,4825000000,202601,1,2,29805
경상남도 김해시,4825000000,202601,1,3,34156
경상남도 김해시,4825000000,202601,1,4,43439
경상남도 김해시,4825000000,202601,1,5,52328
경상남도 김해시,4825000000,202601,1,6,62238
경상남도 김해시,4825000000,202601,2,1,45412
경상남도 김해시,4825000000,202601,2,2,23970
경상남도 김해시,4825000000,202601,2,3,30357
경상남도 김해시,4825000000,202601,2,4,42689
경상남도 김해시,4825000000,202601,2,5,52410
경상남도 김해시,4825000000,202601,2,6,68694
경상남도 김해시,4825000000,202602,1,1,47478
경상남도 김해시,4825000000,202602,1,2,29601
경상남도 김해시,4825000000,202602,1,3,34163
경상남도 김해시,4825000000,202602,1,4,43385
경상남도 김해시,4825000000,202602,1,5,52266
경상남도 김해시,4825000000,202602,1,6,62576
경상남도 김해시,4825000000,202602,2,1,45137
경상남도 김해시,4825000000,202602,2,2,23815
경상남도 김해시,4825000000,202602,2,3,30270
경상남도 김해시,4825000000,202602,2,4,42502
경상남도 김해시,4825000000,202602,2,5,52493
경상남도 김해시,4825000000,202602,2,6,69029
경상남도 김해시,4825000000,202603,1,1,47278
경상남도 김해시,4825000000,202603,1,2,29373
경상남도 김해시,4825000000,202603,1,3,34260
경상남도 김해시,4825000000,202603,1,4,43219
경상남도 김해시,4825000000,202603,1,5,52104
경상남도 김해시,4825000000,202603,1,6,63038
경상남도 김해시,4825000000,202603,2,1,44866
경상남도 김해시,4825000000,202603,2,2,23703
경상남도 김해시,4825000000,202603,2,3,30364
경상남도 김해시,4825000000,202603,2,4,42306
경상남도 김해시,4825000000,202603,2,5,52437
경상남도 김해시,4825000000,202603,2,6,69459
경상남도 김해시,4825000000,202604,1,1,47161
경상남도 김해시,4825000000,202604,1,2,29273
경상남도 김해시,4825000000,202604,1,3,34361
경상남도 김해시,4825000000,202604,1,4,43155
경상남도 김해시,4825000000,202604,1,5,52113
경상남도 김해시,4825000000,202604,1,6,63318
경상남도 김해시,4825000000,202604,2,1,44816
경상남도 김해시,4825000000,202604,2,2,23624
경상남도 김해시,4825000000,202604,2,3,30448
경상남도 김해시,4825000000,202604,2,4,42171
경상남도 김해시,4825000000,202604,2,5,52519
경상남도 김해시,4825000000,202604,2,6,69728
경상남도 김해시,4825000000,202605,1,1,47016
경상남도 김해시,4825000000,202605,1,2,29175
경상남도 김해시,4825000000,202605,1,3,34392
경상남도 김해시,4825000000,202605,1,4,43110
경상남도 김해시,4825000000,202605,1,5,52047
경상남도 김해시,4825000000,202605,1,6,63611
경상남도 김해시,4825000000,202605,2,1,44710
경상남도 김해시,4825000000,202605,2,2,23508
경상남도 김해시,4825000000,202605,2,3,30438
경상남도 김해시,4825000000,202605,2,4,42087
경상남도 김해시,4825000000,202605,2,5,52512
경상남도 김해시,4825000000,202605,2,6,70059
경상남도 김해시,4825000000,202606,1,1,46928
경상남도 김해시,4825000000,202606,1,2,29072
경상남도 김해시,4825000000,202606,1,3,34470
경상남도 김해시,4825000000,202606,1,4,43111
경상남도 김해시,4825000000,202606,1,5,52030
경상남도 김해시,4825000000,202606,1,6,63823
경상남도 김해시,4825000000,202606,2,1,44669
경상남도 김해시,4825000000,202606,2,2,23466
경상남도 김해시,4825000000,202606,2,3,30473
경상남도 김해시,4825000000,202606,2,4,42060
경상남도 김해시,4825000000,202606,2,5,52447
경상남도 김해시,4825000000,202606,2,6,70228
경상남도 남해군,4884000000,202601,1,1,2033
경상남도 남해군,4884000000,202601,1,2,1421
경상남도 남해군,4884000000,202601,1,3,1230
경상남도 남해군,4884000000,202601,1,4,1851
경상남도 남해군,4884000000,202601,1,5,3642
경상남도 남해군,4884000000,202601,1,6,9787
경상남도 남해군,4884000000,202601,2,1,1747
경상남도 남해군,4884000000,202601,2,2,934
경상남도 남해군,4884000000,202601,2,3,926
경상남도 남해군,4884000000,202601,2,4,1746
경상남도 남해군,4884000000,202601,2,5,3071
경상남도 남해군,4884000000,202601,2,6,12486
경상남도 남해군,4884000000,202602,1,1,2044
경상남도 남해군,4884000000,202602,1,2,1396
경상남도 남해군,4884000000,202602,1,3,1247
경상남도 남해군,4884000000,202602,1,4,1838
경상남도 남해군,4884000000,202602,1,5,3621
경상남도 남해군,4884000000,202602,1,6,9842
경상남도 남해군,4884000000,202602,2,1,1741
경상남도 남해군,4884000000,202602,2,2,917
경상남도 남해군,4884000000,202602,2,3,929
경상남도 남해군,4884000000,202602,2,4,1728
경상남도 남해군,4884000000,202602,2,5,3060
경상남도 남해군,4884000000,202602,2,6,12524
경상남도 남해군,4884000000,202603,1,1,2090
경상남도 남해군,4884000000,202603,1,2,1386
경상남도 남해군,4884000000,202603,1,3,1268
경상남도 남해군,4884000000,202603,1,4,1827
경상남도 남해군,4884000000,202603,1,5,3615
경상남도 남해군,4884000000,202603,1,6,9889
경상남도 남해군,4884000000,202603,2,1,1792
경상남도 남해군,4884000000,202603,2,2,931
경상남도 남해군,4884000000,202603,2,3,940
경상남도 남해군,4884000000,202603,2,4,1714
경상남도 남해군,4884000000,202603,2,5,3062
경상남도 남해군,4884000000,202603,2,6,12540
경상남도 남해군,4884000000,202604,1,1,2093
경상남도 남해군,4884000000,202604,1,2,1383
경상남도 남해군,4884000000,202604,1,3,1263
경상남도 남해군,4884000000,202604,1,4,1822
경상남도 남해군,4884000000,202604,1,5,3600
경상남도 남해군,4884000000,202604,1,6,9930
경상남도 남해군,4884000000,202604,2,1,1798
경상남도 남해군,4884000000,202604,2,2,926
경상남도 남해군,4884000000,202604,2,3,943
경상남도 남해군,4884000000,202604,2,4,1721
경상남도 남해군,4884000000,202604,2,5,3032
경상남도 남해군,4884000000,202604,2,6,12555
경상남도 남해군,4884000000,202605,1,1,2084
경상남도 남해군,4884000000,202605,1,2,1372
경상남도 남해군,4884000000,202605,1,3,1269
경상남도 남해군,4884000000,202605,1,4,1816
경상남도 남해군,4884000000,202605,1,5,3597
경상남도 남해군,4884000000,202605,1,6,9953
경상남도 남해군,4884000000,202605,2,1,1793
경상남도 남해군,4884000000,202605,2,2,937
경상남도 남해군,4884000000,202605,2,3,938
경상남도 남해군,4884000000,202605,2,4,1717
경상남도 남해군,4884000000,202605,2,5,3040
경상남도 남해군,4884000000,202605,2,6,12575
경상남도 남해군,4884000000,202606,1,1,2108
경상남도 남해군,4884000000,202606,1,2,1375
경상남도 남해군,4884000000,202606,1,3,1267
경상남도 남해군,4884000000,202606,1,4,1816
경상남도 남해군,4884000000,202606,1,5,3598
경상남도 남해군,4884000000,202606,1,6,9963
경상남도 남해군,4884000000,202606,2,1,1783
경상남도 남해군,4884000000,202606,2,2,942
경상남도 남해군,4884000000,202606,2,3,933
경상남도 남해군,4884000000,202606,2,4,1717
경상남도 남해군,4884000000,202606,2,5,3046
경상남도 남해군,4884000000,202606,2,6,12595
경상남도 밀양시,4827000000,202601,1,1,5447
경상남도 밀양시,4827000000,202601,1,2,3836
경상남도 밀양시,4827000000,202601,1,3,4216
경상남도 밀양시,4827000000,202601,1,4,5789
경상남도 밀양시,4827000000,202601,1,5,8530
경상남도 밀양시,4827000000,202601,1,6,21371
경상남도 밀양시,4827000000,202601,2,1,5056
경상남도 밀양시,4827000000,202601,2,2,2706
경상남도 밀양시,4827000000,202601,2,3,3295
경상남도 밀양시,4827000000,202601,2,4,5150
경상남도 밀양시,4827000000,202601,2,5,8000
경상남도 밀양시,4827000000,202601,2,6,25691
경상남도 밀양시,4827000000,202602,1,1,5423
경상남도 밀양시,4827000000,202602,1,2,3788
경상남도 밀양시,4827000000,202602,1,3,4203
경상남도 밀양시,4827000000,202602,1,4,5789
경상남도 밀양시,4827000000,202602,1,5,8469
경상남도 밀양시,4827000000,202602,1,6,21414
경상남도 밀양시,4827000000,202602,2,1,5005
경상남도 밀양시,4827000000,202602,2,2,2698
경상남도 밀양시,4827000000,202602,2,3,3259
경상남도 밀양시,4827000000,202602,2,4,5168
경상남도 밀양시,4827000000,202602,2,5,7947
경상남도 밀양시,4827000000,202602,2,6,25738
경상남도 밀양시,4827000000,202603,1,1,5406
경상남도 밀양시,4827000000,202603,1,2,3737
경상남도 밀양시,4827000000,202603,1,3,4207
경상남도 밀양시,4827000000,202603,1,4,5768
경상남도 밀양시,4827000000,202603,1,5,8404
경상남도 밀양시,4827000000,202603,1,6,21498
경상남도 밀양시,4827000000,202603,2,1,4983
경상남도 밀양시,4827000000,202603,2,2,2656
경상남도 밀양시,4827000000,202603,2,3,3256
경상남도 밀양시,4827000000,202603,2,4,5148
경상남도 밀양시,4827000000,202603,2,5,7891
경상남도 밀양시,4827000000,202603,2,6,25821
경상남도 밀양시,4827000000,202604,1,1,5388
경상남도 밀양시,4827000000,202604,1,2,3728
경상남도 밀양시,4827000000,202604,1,3,4201
경상남도 밀양시,4827000000,202604,1,4,5748
경상남도 밀양시,4827000000,202604,1,5,8393
경상남도 밀양시,4827000000,202604,1,6,21557
경상남도 밀양시,4827000000,202604,2,1,4967
경상남도 밀양시,4827000000,202604,2,2,2654
경상남도 밀양시,4827000000,202604,2,3,3253
경상남도 밀양시,4827000000,202604,2,4,5142
경상남도 밀양시,4827000000,202604,2,5,7873
경상남도 밀양시,4827000000,202604,2,6,25824
경상남도 밀양시,4827000000,202605,1,1,5361
경상남도 밀양시,4827000000,202605,1,2,3686
경상남도 밀양시,4827000000,202605,1,3,4226
경상남도 밀양시,4827000000,202605,1,4,5756
경상남도 밀양시,4827000000,202605,1,5,8353
경상남도 밀양시,4827000000,202605,1,6,21595
경상남도 밀양시,4827000000,202605,2,1,4957
경상남도 밀양시,4827000000,202605,2,2,2630
경상남도 밀양시,4827000000,202605,2,3,3238
경상남도 밀양시,4827000000,202605,2,4,5120
경상남도 밀양시,4827000000,202605,2,5,7824
경상남도 밀양시,4827000000,202605,2,6,25873
경상남도 밀양시,4827000000,202606,1,1,5332
경상남도 밀양시,4827000000,202606,1,2,3710
